address,allocation
0xEed9FbE2183afC07d4F5F80B99ef5f5fEFA40E8f,13793356832123036000000
0x1f132089B743Cf1776B336a45F16CAe22B985e37,34450137593552420000000
0xE4372807bF28F7a3eEBd5e30E05E46094B73282F,18340990965395700000000
0x4803f8780b5835429060415F5EA07214ccC8171f,94549168243583640000000
0xadA8161b2574b996DB118fCd1A8ed23EB218ABA1,51421083496202770000000
0xa60f901A1B8A1BC135e9c1C5bfBd61377B5d652C,38296697588894720000000
0x23CdB0E7703fF34e9E0D4f111bAB25770A216DcF,84243064272416520000000
0x905be386e5227a2D2a99f248195CB5E57Acaf698,46629256400607550000000
0x61523dda7518c2F753c2F9192B8ba51553Cf02EF,53600991794878670000000
0x86730e459720852Ca4C832A4d967293d6a98Cc40,69813175474090850000000
0x5033e017Db0a851a95A51A34653436E6b114EffB,26217453061194326000000
0xDd0a15D73447906032ccb8f2981B41CB8B6102e9,12436537572060333000000
0x7Bc3ad165B6D0B70C0e15b997037b82D1Ee76eB1,22918165463631340000000
0x0Fb7b34704ca78D7d81BEb283a9b3300B03F528E,98719500599524120000000
0xdcD1cCF4C76999CdA3D84c680F39703d5840bEcF,77185775661498000000000
0xEB3f1b70342a6fA2178B016D92B8B06f76A4484a,4057093665419586000000
0x4f66E0dC1f5056A8900d85Fb86c27FaFDe7E61dD,97612872288401140000000
0x4e91395F450C443adef8BB004b246F6F1b53eF10,16737016389135722000000
0xf0722D04C0359EA2560EA99116245EE252C7db2F,55308590651504400000000
0x0B4c6D1706225fE9a3158421d34d2E202e195ed4,17475506948582610000000
0xFbf102CAeC6f9B3B5505DB640AcE89e72A532764,25722207880550526000000
0x5B66bC70669fFb90E14B3811d933c45C3359b0c1,48492554134194914000000
0x3Af113a893AB2f636bC5E98296C28c6d406582B7,20969990830274684000000
0x1ec28bD218bdE0c85c9855a1a02621a439629C1b,63254090937693950000000
0x5ab6da9AcbF6914267a9d9CaBee53546D5E49198,5624267709792524000000
0xb124aCE9Dba9afffF0736b1727242F3E121e4E83,41947108125602295000000
0xDa068aA6A45000c4b18155faD54A4C87374fBD8e,97916488308202480000000
0x2c1598804b909396a0B11a2D2942F3FF68D34312,39506384169232450000000
0x1870C3518988b353c3f53023bA0C3FEb33C09844,21662752327928305000000
0x0f9C27964303723Ba0B7BCB264B9925464627153,58311638220212306000000
0x6d44bf182f6609F5A6a9d1CFDA0bD75D0D9A7Bc4,44190009143217930000000
0x6990A2a910886c34EDCAC21fEAe51c51D6270E86,16751773856621460000000
0x090fc339f27C3eB27D9E2644007b904C16dD8314,82946358525241070000000
0x2D6D0Ecaa5958208514b274b026dfBf0D85642d6,96001248350014470000000
0xa737Ce3C7CA61CD346535eD83393c1359484Db1d,24392623296934690000000
0xDb20770a16399672Af9DF33d0d189f3B45636C05,59892129528540340000000
0x9913cDBD902440574036313B29B1A505eE68dee5,52290155399123200000000
0x6F5CAb413a0A7e75879047f32Fc45b7dbE6cE1e8,53255102566694960000000
0xe510E8fBAAc817f80de900a494e5eAAD4a3168eF,70331509264172650000000
0xFC53D3e19626B2E8833C92eC60Fb73d56769DC01,93949340294794790000000
0x08AD75bEF39FF5CBE8Ac4F0811990e7820319EA5,20460726787844730000000
0x3f574842C3767fE57f08a86fE5EaB8e7B62B00eC,97532109137657800000000
0xE9B0927D4Fd8e88DFED7a809E6B9f8b6982d8D55,17305436740218185000000
0x8E69B62d194BF7A336dFAc6a30698775A90f5696,50537321850484484000000
0x26c81Ef063920cDe5394Ee4db09264863939d00E,1967369237226967500000
0x1803f795177F4DEc070081f0FaA2Fb8b8A6bDd77,71799634194088930000000
0x395E0798f46f63F330BD0a34bC770957f9aE45c6,92769413464976370000000
0xAb94Fcc4AF938B9df2e9D56E0fbBE2d2A62768C7,40402141052315310000000
0x95a2c4b115F0575441aa97ef9B1B67345d712d2b,68531472015089540000000
0x4394Bb4107A07aE04BC54156b6b0B8Fc634bCf35,61111259818001680000000
0x1035221D04b25E8Eb80BB6724B3a79FFe3C5ed47,26621587216676937000000
0x776Dee45AB88D6938Cc6b4B8BD763d7d63daE24c,95197203163630900000000
0x9f77790CC4dD432ce8dDEd6Aa3eC1D23c4d7D49A,68548100964325040000000
0x479582890Bf7B74677DEc384a75bC8b997B6100B,21661080562475740000000
0x6e2eb2Fc0b7C63906145Adedfc09dc79b3623baE,8944367671886122000000
0x0C7C38A5B39d557b66f0807BA387e2DE7988ADe4,31917042144846610000000
0xADbc9ebCF479Ea9535ebBbF28835D7E1361Fc412,2925964392533184300000
0x50f21BfcDDca6Cd8070C33C6abF6ff98d06Ff978,19353879152732527000000
0x22bbc49CA72BCacd0B4240432398b2C0c1e825E0,65911402871986780000000
0xD2D26d7bbbE08592BA6aE1B29B4d672d4732eBD1,29464363955346776000000
0x9F9225215FcECe9605Eb42fE5d72d3d06b11dD2e,76012673999531760000000
0xc9c5398E632212338B0492DbE856FaD96dd89BC9,62883678626076220000000
0x7398625C1319C761304d9361eeae87a8D570d81B,32332300596441546000000
0x0c6085e169480E71B1fc0a0A244011487d1ad491,77405585733040080000000
0x11104bFeB4E9948B62A20169eA6890Fb16deb316,48169498628230980000000
0x8BE1EfAF6B24d440eD02076a32ddfA1575147729,72376885277572990000000
0x753dC5771c4E7A225A5c70Df81c9eca8dF5e79fd,60496157232916750000000
0x04dCc5811636736E3f5ef0b9c17e3B81a827C1Ad,65461259950944730000000
0x8fBf690158E5f04e68da8Ee3df2Aec4C0B708Ea7,46886453938901610000000
0xC95b4fC7B0aBCeAb5D03629153134cD06F79960A,17392960143593467000000
0x44D6b1E8F0ebbfECDe6487ad8C225802B9cCC7b1,61186186569998470000000
0x10a70cEb591623276a1D17C847d9Ea858163b829,92804734729069940000000
0xEe0226b33c1249A0Db385F37FEDf4a193526c89f,62325996590917130000000
0x373Ce0E73C0FcaD8f9915f75a821c97fE582C3e8,87248842398543830000000
0x74D9fb218ec5200403ff208C42f68455184A3AA1,94118101862107010000000
0x911d3a95eb0fc409E5Ec368dc3996342f392BaD2,87318904111615860000000
0xb49f42902a2cc93c2325629F9aA83DcC5Cf346C4,67322110231920470000000
0x7e5379442136a194ecb046ed245624D6f77dC09D,36055407847767856000000
0xb45a88Bdc96b26d7eacA22442Bee4FBF5BDec912,79443460415189800000000
0x86E9744F63a67aE27407ea0176Ce0B750D42ceb7,77236323579002040000000
0xA0d24D69e5a63d58331b17701cdf246E9c52b59e,82419867601075400000000
0x60D31dCb784593ee2d897e63b9bF3bAd9441249C,51195055487232385000000
0x881a7b429617c6ADa03D4caE7cdEb4A739167223,28411545183095914000000
0xf8BEe87AB6b65478DC67c9C86f0eebd1cE421Cda,21131481543830552000000
0x028174698A1F53c871B1f4F6e4a753918086AC2A,49498979616830370000000
0xC349F058CaeaD5887b9925a118c4d0E6F066806c,298654070972867200000
0x59330d9BC454d098d00085bDD87b10C3b987486f,2647878374742826500000
0xA60D81cd3DD3E7edeC9a41552A22821124aDEe1A,11780203570589647000000
0x5FC499c2999C457F28FA787043C927742C4CaAAD,62625623627836350000000
0x835C0e133c27FE9653F3F064aea64B555fD87200,95010274501678140000000
0xD80244C7dFb343e9cBa8719193d2ab04ea5BBF57,83998882055002200000000
0x99cF65aDCAEa9e43565aB68C39D08E64A1D7b35b,62565909842638150000000
0x6f76ea5bD85D16734aA6865Ab975417272568ee7,31373914747399358000000
0x7fE152C3c48CE468a09B8f9dEf3DFB433e2a494F,24663198085629270000000
0xaa9e5ad8537885283b42bf7057730f020548C1C9,46238198249966066000000
0x2752282A8CF275616C1f07A913f81C671BA66904,48421364607105720000000
0x81a229B84f70B0F975E7dfC7a39Cbc3915daB53A,22004731163522614000000
0xBd8eC84bA566aAC4fdF570319e8E306286769052,27933400518502760000000
0xc2dfAFf64aB47FBE075ad2D16F6887EA7664f085,35839068470911530000000
0x4A24C2540bebD09d0928eaD0D166594B22453e76,22572339772817460000000
0x8D2e50a8C0B975f6Da9295dD63681f755f278A46,77968134045919880000000
0x4CccBd36E89Df7B7711a18e16f58Af30c116752a,23611937020961283000000
0x992364586B87F8135AB4ba89265a5DDc86Fd3a88,7787266502020516000000
0x41EC8Ae88023B92F9e5Ee6dc86590F299E4A038d,2692196256835468000000
0xC8a5DDEca17e07d911521863b0296Cc86C253646,22428908889994967000000
0xd1818Ef851C40903d4389BDAbf3F6c62eb588665,55460489510259205000000
0x18c3E8221152e8E4Cbf6543f95d0511c3B040Dbb,71143677439444670000000
0xf02F85705DCe6740e6E596A3179262AdBBd911dC,23529925099076765000000
0x8AE3C84dFf9c486cC865694CF0cdb713FdCaCd0e,65934010899012300000000
0x2092788A9FfecB733C9f68E8259694cFdab5665c,64848323901968450000000
0x63c60651e1028cF8Dd6c5fe677f83Dc5d8C56f9e,83665687437462650000000
0x74e83bdaC69e60592Fb18559b12e0809d0e4b990,66832300182951280000000
0xeC919E5196b9506196cb89F0EFB48dE73e3Ae3FD,63763323605734820000000
0x76bd9EC220fBA1C1000D93534DD6B08Ca9F3b261,92398330202368740000000
0x293C9CB24a10807b3184f7fe528962705f4Bcdb6,68476094354075660000000
0x592b0a1a2446B569c27437892064E063868695Dd,29152100906914720000000
0xE06F6F3138B1057aB3Ea7A740ce0aad14a1644b3,38339689437777200000000
0x90138B37Cff1b0be4E7D82D4345d6be1922241aE,44906193849662610000000
0xD460fa3c27f5Ef169F33bf7807F017a4D2e41158,39419177453449076000000
0x44D1B4DBf79DeA5B5d82052b20157c5d08ECfADB,1011659127534848300000
0x6a682d75A8Dc4a71296F5A76378eF791771fd27b,82053527350384230000000
0x7F1f495bC364F014B6bD852425737188593E3CBC,16639541448170770000000
0x1ff249Da22bb4882c2F11EaE4f5a1541c9f6c071,41038692349957986000000
0x60Bc04490217BEDB4F98667e10Da41C91298b080,16287203297057273000000
0x9ECEd1FFe2393Ab4C5FaB2abbdd99101359Ca52e,21703697990700624000000
0x3C5F608E910e2A799a2810bDec334053BCD6F0Cc,34353308168675394000000
0xC6E6A6FA74831248E927c18CA4783467Dd0e9841,48617890029218980000000
0x0026355B2C86FABD224E17BBE1df5B7C2BFCDF1C,50417438264228180000000
0x31eE772c36fe423494F67fE4a3cA062caA3a4826,20689193234337385000000
0xa870DfF43445e8Afc94C5AE68065e9E09518aE9C,1115365827726052400000
0xFC7eAC811709f1c836363351ad5937079a67CF9E,20459326908554707000000
0x9270551A582828f6e2eBFD6C77E98B9dEB699cCe,58673576059092930000000
0x3AA2c53D7e9e1Cb990bC473b971500B7D82F3e1F,77679528203809340000000
0xa447628D9a7E1EBA9A5621060BFcBF44b06BD294,5095803487128102000000
0x8F6B174a89c31B5C3EAb87e979703020984e1884,69882079821307900000000
0xf367aeeBB1CB4C87f37eB011024Dc08B0dFF4A2e,64296293950529536000000
0xeC419ceAa9Ba9dA83A6DD863CFb04171D7638D09,23342960880874270000000
0x271c8888210f5c7387ACcBd598464CB4EE9E9d99,20424037242670478000000
0x0139eD8Bb1a1ee78323fF0955581D89aD633416e,28382174442234560000000
0x00Bc562121e20eDd8009c0Ee27ab4D479acEd834,63358612152757430000000
0x532BeCfF6153374911d9E9482557ccbEBc0B0Dd7,44013483139944270000000
0xbE0CFA46cf38a5150D94E662ce1FDEe106c4412f,15272963452222064000000
0xfDF5C19503f7E20aa2Ea1823a81eFB707d54A1D5,37348790026183546000000
0xD879555E70d2FC6600040AA50940536B1c610cDF,255562565407858020000
0xC05Cbc718d4dEb722f75E62f18109A6dbf97cF64,12621114222087524000000
0x5E1C3f1642f6EbdC885FB94A181261E35cF2320A,93642737182989880000000
0x58D4cD89666E301cAA53FdB897C5685b886D7143,20834331377525636000000
0xEC8290a5Ca28e34f9106d7dEf9591c3eCcd1A432,42235078476077540000000
0xDE22Db455ff1e56Ae73BF9146F210BC2d3eB081a,76957248930268310000000
0x5dbd48Bca2C14890cFd6EbDC8A55A8A5C458Adb8,97632018357858240000000
0x82191c1bBE97E6325CE6cA4561Abd84E531e81c1,11334210772463544000000
0xb43E6080160507613A1e3f20681cc232b5c20797,35503874376419650000000
0xf5F874B6BC0c10D61dD1754664173cb229238b0E,43614285678458110000000
0x6478f6aE812A7d43bA31C607A87141924b2aF2a0,97832937566043240000000
0x3CB9FF69759a1d61A5d9876Dc82dB96f71B1b813,48534656601237235000000
0x37c39dC2045d8d1aBf073414D228a789a167e50c,60778475026571290000000
0x1a81fa98b789A718B7b1994988910D142C65be3D,6502954922207421000000
0xB6ff739bb0aA573F4Aa3304d92FF294Cb56E5892,44634061088260176000000
0x598B10a6f253Cd32B504B696e7dBe97f43E8b1A6,68607689569833060000000
0x146692d546ad6D8515ad939107a88Ca306C06F28,23023062659965894000000
0xb54Ce81b8f4090DEC34Ca111B6A8638F87eC1a27,54111893395366824000000
0x2f909de4D43129250F8E336cD21E9bD27902Ca1D,89864705081656920000000
0xFd6f4b6004f1b461a804c4Ef82F0C443Aae6FAbB,56314654745294630000000
0xD5b10F277aE1f84d717198C7C1dAE28fAA0dD781,49349755310050460000000
0xB3F54e073CBCEB88A9f5Ea91f3Fba25dA1477167,38245372354586500000000
0x8057806864Ea5d47A64e86E2fBAD1aEDd904FdBe,84039654400760980000000
0x2BB70D75Eb9026a953DBed6ebCb4c43191956019,35086088041409440000000
0x864Cff65802f63cd819dC0225695eD47CD137170,73610476669071930000000
0xf0261E88Fc2F8230D49d1368aA831144379387b6,42156959516775850000000
0xd35C8139606fc0b58798A608037b90Dfe1A72d55,49529635899492845000000
0x0dbb899338169BF0A802c6c1D9773E2A4a17Cf59,5328565987411397000000
0xd2F3cf106616a215FB09Fb24dBb99183C3C87C34,15824997077713782000000
0x07a3F2ec891b33f43C5635eBC3Aa7677c26a7e11,65125522246188420000000
0xF69D9CA263C58e5e2FE09fefDfEDa8EB28CBe424,1410403931289644800000
0xFF02163799886EDa6a40F82a1510860E87af2030,85926560179077000000000
0x520c8DB12Fe3D405e69B2a7330d12E6261BDC685,14907161892649292000000
0x80596C0149D9929D44AF9E6aa234C81B6C13e8c9,82062259125747510000000
0xF32292B1E1C2418683d0a1Be95c5d06A9FA0CCeB,66947035401295400000000
0xd4afE717b301983A1ffb39119c3a53f274584AFf,74024865120925390000000
0x6A30B4f724c295083C6eA9AF6CFfE98D3b9699A5,1956633606512482900000
0x34555Ae0955721D0b6d1119cE321D2a4e6D1391e,95270088461501090000000
0x268Fa2C76e8A41D2b5EcD9Ed6EF513391ACBad1A,27409798912341106000000
0x875B73Bb1DdBF1a3B2125BaDD32F6bFeaB05211e,20209222546271358000000
0x895f2921f6F3f82bfB02abb7638de18Be73cb888,97081303590804180000000
0x046F542FF6B3205975490d75C4Ac074C78c87901,91442445614739670000000
0x92561Ac186c8b3462dD1FC049ACED16e3F3B6cD8,84063936952518650000000
0xb62C2ba9f62f70bfb419aa02dc1a9A693a997D56,59394916386710190000000
0x82CFEb200Fb10288ab468acBa7014Ae088D10503,78739099039520120000000
0x7B0e662FB555d8C27448Adf3F48699781B49a71C,44546814644307786000000
0xf9A37e6C6Eb9f8659485C5d062D7f1dAB9396172,70858424956050000000000
0x1581179b07917Ab64cC23526385aAef3a006B3A9,28461856513380208000000
0x7a7Dd0121faeF27c935e56a30D5e4C561f928AC6,3584478323724808000000
0x885ef6381294C5e85DccA12877b36eFD4DeF4254,39789684413414540000000
0x1dAf3D4e9D99cD1E883d0ec3aFCa69bc223e36A3,49236365058381496000000
0xA2130b3710468CFF9216ed6CbabEeeEBe31d3E88,31800359518010304000000
0x4A06e9E1e09430fD2aa0581f0F9a2Ab7992335f2,70155473338051030000000
0xD5fac1cE9940B70633671C368b1e9F1b7c769b16,35241354058190314000000
0x6F2C2746D21E50dA1dB998a631a27648C01886F6,79101820806098330000000
0x6ef6Aa7D98D8a3eCd0358460934cc6f03c07A412,77845214947551470000000
0x8509e895b4F47FE29AEbb6A76D614387aa252492,93502632803168540000000
0x3E2e6Cd95aC95861aF542Fa528Dea62073d007D5,52373321441918690000000
0x683d57c6B8A9123Ba4005F9b6ad80365Bd6d7da3,46583878118308760000000
0x9F16AD0e6F7B05270E1740a5a0E3aECA20bD525a,28882317305301556000000
0x2eEc24De55Babcc6CE7159e14650E43D565F9fce,98799345088190330000000
0xE63B5DA9725e7eeB7F702B916e0e3fD11c92caF5,43316094986162870000000
0x2b25F87A32Ad7261cfD08f05A4c61baE975151BC,98426183869205210000000
0xf14CC86D876CdF160CCA65f153bE45b9f371BcB6,68819574137556610000000
0xc5c766C3D156827e1C629c52c88aD53E6D03b1F2,48521833440768234000000
0x1c94a12Db70a3CF385E86bF8E82902210F42c1AA,55324992337710384000000
0x0739fC119100735E468652CeFe94285EEa79df29,35974626381965610000000
0x3F483464783a533E630604Af997d275dc13cE3cF,72825255600534180000000
0x9DdC998256d406C7bb03e99c9956359afC3C02Ab,49847253235676784000000
0xEA79Df46b8035572E163aD7500c1D6D38965825A,27008220360662337000000
0xeBB110e5c0661Da9F1113C0D628A4f119c7b9CAB,64488761580595914000000
0x5d3F1b1514628216227E69726959422fC5dfD001,56052616844623364000000
0x433F93fD1d831954d970B90ee994bDd5F7bC2dEF,38617560575649640000000
0x2C1C5300dcC3ff10832Af643283b18b16D1E061d,21112144406422980000000
0x7a4fF66FCD83CCC46b38c6e46516ca83fd7098e5,78783195176661040000000
0xF9B2F68F7AB7b4b5d9D2A432e99fc92b38ADDD78,16491471374205810000000
0xf6193919937E38414533c6C8b238A53622694c2a,15343079389388398000000
0x0782e722BA05ddB124231A734ADBc0E51006cA7d,77817361336838090000000
0x9e2A340630AA0937a4E315e9Fa4F8a777Ea44ed1,30607329508220755000000
0x29E7db090A0ab1788acDA78266f0F138d20993E6,89937423181801290000000
0x1B78227E4527D9c5B7304cD0E87aA729F06D9a98,65168121776680260000000
0xB1C2F2D5ec4512Bc077DE397880F20f552d6Fd49,88227504555081820000000
0xd9d29Af55f59225B664255D1D1d3F940b92ca11A,27274656512777810000000
0xA5757Bf91bA12568f7a3b40Fc2c9A1f44AB19696,28556607458095576000000
0x2f44c8db25D2eCAA00dB1bF98e726C003eA83B61,92885981162392260000000
0x9E51e595def57831008597Dfe56495476c70084f,99583741446440310000000
0x04815217527636004B0617112650f2C7af765a6B,31024518274791660000000
0x52692F35f06Df06139C787CE52078e2A006A409E,34048154664786200000000
0xCc8d5742BD798da2e32529eF9DC6e3708e17001D,95782261677267400000000
0xB6A3A5e73CEe50f0b413709E245B12470ce2758b,35381355016735055000000
0x2EC498e6Bd908ACDC4108A99A34CE9691af6394a,26440031877847500000000
0xe4BC0ba9926fFF3638bc8124c83AD003Fa18C482,87175208713008730000000
0x3f0C2B402D927cd6Ee2075f7b5622814CD85794c,76836487957859280000000
0xB464a5dDDd00a4B4A3465Ab2A9777F43B9BFeD13,2422189365679195400000
0xC47600dc14364C7557f984AA5E81cbba630d5a14,10907311277290035000000
0xDa57c09d660B238c627fE657981391C2718c376c,56073467972640420000000
0xe0bcA72A7335B5CE31FED65fA660B42C93b30e9A,34229253981365340000000
0x3Cc5FDE7C82B9D68870E646BfC1f6D0dA1e51Ea6,92387087250087180000000
0x2520d7B63D4b6425d7b09F34fc517829E45699e7,85435276806148030000000
0x0eF777D0C02Bf465444FD7a974eAF746FfeB4eD4,43444628641124620000000
0x86Ecf2be05aF2365BAcEd61ee471731E9f68c827,82759950900003370000000
0x113A79cAa3340ae873b289B871d512B9D67a95Ea,59438731303235080000000
0x99a1BE99bdbBf224A11fBDA4c29090113E2049a4,62049778318172040000000
0x1CacE1A8fE0f6Bf0757b4a81E76ef358a93fEf28,88051735493001160000000
0xB617B93C6d4C23F1354f5B0750Fbe287E3fD5F04,84171520917163580000000
0x0833B196A63DCebf0610a3c87c124ea721766f97,87305004141819820000000
0x2fa867B7F8636F50b082eB8Aaa0867D042b4eF81,75024923511193690000000
0xc3Fd2f05b96E04156DD18c86b485Eb29e15fA606,69779730169855280000000
0x591B74d295F05e829004193077Db9FF1Ef55f402,92558608776838620000000
0x1D8B630e03F2e77930A97748D50Cfa91C7B8589a,90365479050007000000000
0x67E67c9309e32b2e2304920C01403EFCecA6eBD1,65954949831957420000000
0xb7Ac1BCf4C5f6954f4b316D497Be420244ED3319,88499979052974290000000
0x15a692ACEC93657BA11B1F799b927d46c655ED05,33270205266097430000000
0x52d87b1D9e8ca17903f86814D0D989dCEB70b966,13823221590410205000000
0xF2B3f6c5CfC5633EE443c1dc34D51B2b43be1393,63847126489574990000000
0x272214537cD036dc671af230F8AD2faf276FdeB8,40030517656921730000000
0x95868BF2d9f84fa9C496B24F6bAf3c5279B1e3aE,70081991668959350000000
0x45B4511A87685823e8701C5bE0d7E4CAe9b6C6E0,81875219608222470000000
0x4Bcc703447ce900B8321F0639FeD963167759699,37380120386457820000000
0x233ea178071811d2a93F1ec75B2DC0a6A91d60b0,49718226467894670000000
0x78afeF155c6C719d11d811B3f586f747CB200Fe4,93978200739876300000000
0xcCAe5455d4478fF802ce52cF7810DE0d1F1AAB5C,94853100846509430000000
0x9f64A973FECF59aF24BB0863c7B50cb074bB932c,31091798650420380000000
0x95e1e66709302A52283803bFDb850e4b535fB9E8,98362668145593140000000
0x1dc738F0F497132c60251E34da04A0F9F94f1B6f,25359375114062970000000
0xf7fA036BAF0baD0f4Ed6d7c3889FB5ADD18dD0E9,73997889005515380000000
0xc917661cb8B9876EeCd7bA2C9a4e276B843974a8,53688517882174290000000
0x3f63e55FcCA9be1858ef06cA77Fec259454a954f,87349158911331130000000
0xEd20CA5F7dE07FF961769C949B25a19a05bCbEF8,3148038587179329600000
